sp_id	latitude	longitude
517666429	44.2869130	-105.5473401
517666866	44.2925030	-105.5044301
517667651	44.2473310	-105.4820432
517667011	44.2819230	-105.4947101
517667188	44.2870230	-105.5050201
517667830	44.2856230	-105.4870601
517667460	44.2641930	-105.5111101
517667762	44.2915730	-105.4838701
517788800	44.6210930	-105.6805500
517667084	44.2926230	-105.5014601
517667707	44.3285926	-105.4867496
517668299	44.2185430	-105.4646502
517666702	44.2510140	-105.5157891
517666342	44.1474031	-105.6515301
517666143	44.2907930	-105.5224601
517667861	44.3115030	-105.4802001
517668146	44.2902030	-105.4573002
517666265	44.2443231	-105.6849901
517667661	44.2904250	-105.3847152
517666400	44.2540630	-105.5578601
509823268	45.0003510	-105.8999459
517666168	44.3205630	-105.5257101
517667812	44.3117730	-105.4808001
517667649	44.2763990	-105.4938411
517668368	44.2913930	-105.4586502
517668162	44.2369930	-105.4340602
517667197	44.2915330	-105.5134101
517667976	44.2851330	-105.4833502
517667105	44.2877730	-105.5117001
517667803	44.3120430	-105.4721401
517414310	41.1387234	-104.8198908
503227370	40.0439805	-104.7962119
517666362	44.2464230	-105.5684901
517666184	44.3054630	-105.6101201
517666843	44.2803730	-105.5026901
517666522	44.2892730	-105.5552201
517668412	44.2427730	-105.4820802
517666642	44.2678640	-105.5053381
517668115	44.2724730	-105.4773702
517667406	44.2631730	-105.4978902
517668738	44.2851230	-105.2972972
517667795	44.2837430	-105.4796102
517667858	44.3106630	-105.3596302
517666813	44.2884430	-105.4955901
517666815	44.2863930	-105.5142201
517788546	44.6051700	-105.0855622
517660834	43.7227911	-105.4643642
517667236	44.2789030	-105.5067901
517668114	44.2740130	-105.4792802
517666548	44.1263131	-105.7158701
517667569	44.3997980	-105.3869602
517668418	44.2724930	-105.4377002
517666536	44.2898330	-105.5537601
517668306	44.2761230	-105.4431302
517666585	44.2816280	-105.4953971
517667753	44.2825530	-105.4930601
517667404	44.2655530	-105.5183201
517667566	44.2966780	-105.4497392
517788447	44.9426879	-105.1891271
517667232	44.2940830	-105.4944401
517668561	44.2691730	-105.3632402
517666693	44.2915410	-105.5194721
517667071	44.2943030	-105.5073501
517668010	44.3050630	-105.4747201
517667881	44.2960630	-105.4871501
517668262	44.2343830	-105.4254802
517666235	44.3036830	-105.5387301
517666500	44.2446531	-105.6038001
514676270	44.0880429	-103.1932207
517667754	44.3336830	-105.4814401
517667735	44.3110930	-105.4711201
517666326	44.2861430	-105.5517801
514676066	44.0878229	-103.1998507
517667333	44.2685030	-105.5061501
517668132	44.2895030	-105.4328502
517666303	44.2625830	-105.5288801
517666088	44.3216930	-105.5239001
517788812	44.6210930	-105.6805500
517666597	44.2911270	-105.5038711
517668201	44.2451330	-105.4763902
517668002	44.2936330	-105.4846401
517667710	44.2971430	-105.4797101
517668453	44.2729230	-105.4300202
517667589	44.3156120	-105.4845971
517666177	44.2905630	-105.5231401
517669088	44.2835730	-105.3090702
517666351	44.0875331	-105.8029801
517666131	44.2540531	-105.6640101
517667139	44.2951930	-105.5152101
517667178	44.2915530	-105.4943501
517666431	44.2562130	-105.5500001
517667031	44.3254530	-105.5218101
517667886	44.3006730	-105.4717402
517661597	43.7639831	-105.4789602
517668297	44.2369930	-105.4340602
517668165	44.2758130	-105.4917201
517667243	44.2687730	-105.5024201
517666346	44.2481431	-105.6394801
517666311	44.2626630	-105.5278401
517667549	44.2647330	-105.5119301
517666042	44.2565400	-105.5471011
517666261	44.4823630	-105.6003101
517669046	44.1743830	-105.1780502
517667014	44.2934830	-105.5044501
517666936	44.2884130	-105.4991001
503226795	40.0049335	-104.8185209
517666712	44.2458160	-105.5127571
517666149	44.3029530	-105.5483501
517669080	44.4950630	-105.2255102
517667766	44.2824930	-105.4754902
517668538	44.2774930	-105.4697102
517667532	44.2526330	-105.5198201
517666604	44.2850770	-105.4940001
517666837	44.2884330	-105.5043701
517667200	44.2928630	-105.5043201
517667917	44.3078830	-105.4820001
517666576	44.2929440	-105.5040901
517666100	44.2888830	-105.6003701
517667039	44.2982430	-105.5005701
517668489	44.2053930	-105.3538802
517667451	44.2657330	-105.5151301
517666666	44.2850770	-105.4940001
517668099	44.2211730	-105.4604102
517667936	44.2868630	-105.4881201
514676302	44.0878029	-103.1939307
517666189	44.3352330	-105.5237901
517667778	44.2897630	-105.4826201
517666263	44.3004430	-105.5278501
503227036	40.0792635	-104.8113709
517668302	44.2232030	-105.4581202
517788557	44.9528810	-105.8061240
517666435	44.2493430	-105.5670801
517667389	44.2683630	-105.5042201
517668317	44.2746130	-105.4875402
517667381	44.2751330	-105.5146401
517666684	44.2911500	-105.4980421
517666449	44.2847230	-105.5462601
517666552	44.2861430	-105.5525501
517667610	44.2868650	-105.4718822
517667410	44.2700830	-105.5026501
517667216	44.2939930	-105.5044801
517667871	44.2885930	-105.4928001
517666352	44.2446531	-105.6038001
517666953	44.2927030	-105.5086001
503227347	40.0583815	-104.8049009
517498662	42.7566832	-105.3828034
517666253	44.3030830	-105.5842001
517668186	44.2895130	-105.4362902
517667253	44.2653830	-105.4942802
517666805	44.2887930	-105.4943001
517666380	44.2263331	-105.5668701
517666614	44.2921240	-105.4953111
517667712	44.2853630	-105.4904301
517667987	44.2956030	-105.4820501
517668174	44.2018130	-105.3500602
517666292	44.3000330	-105.5309701
517667952	44.2905830	-105.4899401
517666895	44.2879330	-105.5064301
517666096	44.3252130	-105.5290201
517667913	44.3124430	-105.4600602
517499135	42.7614232	-105.3836804
517666360	44.2878430	-105.5590201
517666434	44.0883631	-105.7358301
517667068	44.2878430	-105.4955801
517667690	44.2486490	-105.4804232
517415034	41.1354044	-104.8141658
517667842	44.3059130	-105.4784601
517666494	44.2661830	-105.5265601
517666961	44.2933730	-105.4957201
517667606	44.4024070	-105.3824192
517667605	44.2979950	-105.4497732
517666048	44.2895480	-105.5475881
517667642	44.2764800	-105.4332932
517668513	44.2594330	-105.4749302
517667548	44.2696130	-105.4968001
517667870	44.2916230	-105.4848201
517666357	44.2566130	-105.5441401
517667695	44.2742990	-105.4938031
517668022	44.2812730	-105.4921501
517661497	43.7555751	-105.4970592
517666099	44.3244530	-105.5294201
517667945	44.2941530	-105.3503202
517668089	44.2802430	-105.4746502
517666338	44.1798331	-105.7656501
517666063	44.3176430	-105.6150301
517666756	44.2862226	-105.5122995
517667122	44.2819230	-105.4947101
517667359	44.2668330	-105.5190501
517788693	44.9579949	-105.3634231
517666606	44.2931700	-105.5148031
517666474	44.2451230	-105.5468401
517667175	44.2923930	-105.5178001
517667041	44.2935630	-105.5035301
517668332	44.1712630	-105.4472102
503226321	40.0603805	-104.8103819
517667581	44.3042990	-105.4878301
517667350	44.2768030	-105.5075701
517667986	44.2815230	-105.4763002
517667933	44.2864330	-105.4762502
507069199	29.8721746	-90.0841754
517668163	44.2297530	-105.4309702
517666268	44.2343431	-105.7777201
517667906	44.2841830	-105.4827302
517666750	44.2710490	-105.4941271
517666985	44.2952730	-105.5163901
517789192	44.7060230	-105.4062101
517666534	44.2411431	-105.6709501
517666910	44.2819230	-105.4947101
517666417	44.1815931	-105.6259401
517414093	41.1326674	-104.8182618
517661274	43.8515820	-104.2244305
517667832	44.2981530	-105.4657902
517667032	44.2834530	-105.4958401
517666978	44.2916930	-105.5128301
517666027	44.2488200	-105.5692441
517666002	44.3472100	-105.5322641
517666677	44.2921540	-105.5040711
517666278	44.2988330	-105.5333301
517666544	44.2631230	-105.5265601
517667264	44.2684930	-105.5076501
517666015	44.2950610	-105.5284541
517667473	44.2611630	-105.5071701
517669065	44.3541930	-105.1938402
517668288	44.2919730	-105.4618602
517666264	44.3040030	-105.5395601
517667520	44.2687730	-105.5044301
503226386	40.0211346	-104.8154061
517666599	44.2915410	-105.5194721
517666579	44.2824350	-105.4939921
517666644	44.2911930	-105.5025931
517666427	44.2297630	-105.5467901
517667365	44.2634930	-105.4950702
517667953	44.2844630	-105.4857901
517667028	44.2914430	-105.5044201
517667864	44.3111630	-105.3596302
517668334	44.2921130	-105.4536202
517667942	44.2954830	-105.3555402
517498732	42.7460582	-105.3630824
517667088	44.2904430	-105.5220701
517666139	44.3025530	-105.5312501
517668388	44.2281530	-105.4565302
517666199	44.2955730	-105.5279301
517668268	44.2733730	-105.4926001
517669079	44.3141930	-105.2085902
517668405	44.2284230	-105.4524502
517668522	44.2709630	-105.4931201
517666344	44.2533330	-105.5530401
517668191	44.2718230	-105.4921601
517668295	44.2729030	-105.4345502
517666825	44.2923830	-105.5142301
517668083	44.3056130	-105.4767301
517668551	44.2346930	-105.4889102
517666890	44.2927730	-105.5073301
517666913	44.2969430	-105.5200201
517666440	44.2813330	-105.5464301
517661578	43.7470031	-105.5189402
517668408	44.2185430	-105.4646502
517667603	44.2966760	-105.4866751
517667437	44.2557930	-105.5189801
517667330	44.2734030	-105.5174301
517667441	44.2724330	-105.5152101
517666753	44.2801250	-105.5092521
517667012	44.2919930	-105.5044301
517668345	44.2727730	-105.4779402
517667687	44.2698350	-105.4761802
517666810	44.2918030	-105.4984801
517667607	44.3092340	-105.4500742
517666507	44.2890930	-105.5590901
517667165	44.2955030	-105.4989301
517667648	44.2288480	-105.4243422
517666013	44.3453680	-105.5343921
517668472	44.2538130	-105.4911802
517667797	44.3037830	-105.4784701
517667741	44.3106030	-105.4832101
517668446	44.2303130	-105.4252302
517667145	44.2884930	-105.5072801
517667962	44.2846130	-105.4857701
517666941	44.2927530	-105.5020701
517666233	44.3395630	-105.6903001
517668200	44.2915230	-105.4541002
517788826	44.9011330	-105.7204000
517666543	44.2874230	-105.5525301
517667217	44.2926930	-105.5223901
517668492	44.1958830	-105.3449302
517667152	44.2916730	-105.5217501
517667299	44.2447130	-105.5138701
517668069	44.2934630	-105.4811001
517666217	44.2517831	-105.6643401
517661554	43.6539831	-105.4856502
517415728	41.1331434	-104.8188008
517668141	44.2429330	-105.4779402
517667103	44.2908230	-105.4977801
517661561	43.8254431	-105.3563603
517668045	44.2849130	-105.4796702
517788448	44.9233540	-105.3751031
517668159	44.2438330	-105.4800602
517666287	44.3001030	-105.5302501
517788829	44.5601330	-105.2645602
517666186	44.4740930	-105.5974101
517666909	44.2913330	-105.5205301
517666366	44.2033131	-105.6235801
517666979	44.2901030	-105.4970701
517667836	44.2860130	-105.4754502
517666571	44.2901770	-105.5040241
517668318	44.2618330	-105.4800302
517666760	44.2911022	-105.5089003
517667851	44.3120130	-105.4770101
517668417	44.2913930	-105.4586502
517666392	44.2501730	-105.5620501
517666145	44.3050330	-105.5315901
517667452	44.2768030	-105.5075701
517668181	44.2365130	-105.4707802
517667483	44.2438830	-105.5106702
517665995	44.4341800	-105.5677151
517668208	44.2485730	-105.4778002
517666480	44.2681530	-105.5345201
517668259	44.2305630	-105.4259802
517668190	44.2473430	-105.4826502
517668432	44.2728730	-105.4321402
517668511	44.2221030	-105.4626202
517666816	44.2859130	-105.5049201
517666043	44.1700611	-105.5866231
517666371	44.2893730	-105.5289201
517666305	44.2885930	-105.5248401
517666590	44.2909150	-105.5215831
517668283	44.2530830	-105.4915802
517667259	44.2685030	-105.5061501
517666451	44.2815930	-105.5466101
517669071	44.2709730	-105.3092202
517667782	44.3063730	-105.4832201
517668040	44.2848930	-105.4849601
517668154	44.2941430	-105.4361702
517668220	44.2573530	-105.4889702
517668049	44.2900430	-105.4737002
517661563	43.7350731	-105.7140202
517669078	44.3226630	-105.2150002
517668156	44.2891430	-105.4471402
517667658	44.2764270	-105.4938411
517666219	44.3014030	-105.5288501
517667565	44.3301650	-105.4405992
517666122	44.2765631	-105.7859301
517667527	44.2658430	-105.5143901
517666849	44.2872530	-105.5131801
517668348	44.2355030	-105.4601402
517668013	44.3071130	-105.4804401
517667242	44.2522930	-105.5118001
517667305	44.2685030	-105.5061501
517667697	44.2592850	-105.4702032
517666722	44.2710490	-105.4941271
517666453	44.0432031	-105.5606702
517666255	44.3263830	-105.5308801
517667140	44.2957930	-105.5184501
517666425	44.2451930	-105.5603201
517666250	44.2938030	-105.5258701
517666498	44.2561430	-105.5437501
517414061	41.1355264	-104.8226308
517667880	44.2896730	-105.4782802
517668521	44.2889730	-105.4450802
517666090	44.3007830	-105.5439501
517660854	43.5618721	-105.6806852
517668046	44.4074730	-105.3663102
517666399	44.2482530	-105.5359801
517667550	44.2562530	-105.5197901
517667003	44.2932930	-105.5073501
517667580	44.3714100	-105.4206722
517666761	44.3044970	-105.5096981
517667324	44.2696630	-105.4980601
517667468	44.2687030	-105.5091101
517661557	43.9767831	-105.7668101
517666136	44.2961330	-105.5226801
517668003	44.2920130	-105.4903401
517667601	44.2883660	-105.4737702
517666560	44.2905130	-105.5452701
517668008	44.2971630	-105.4745801
517667098	44.2820930	-105.4964101
517666867	44.2872430	-105.5127401
517788810	44.6525030	-105.7173900
517666631	44.3300360	-105.5129931
517666809	44.2910230	-105.4948501
517668270	44.2448430	-105.4771302
517668582	44.2005290	-105.3373042
517666044	44.2548280	-105.5476251
517661047	43.8545040	-104.2592995
517667465	44.2761230	-105.5214501
517667042	44.2984030	-105.5026501
517666116	44.3027230	-105.5274101
517666947	44.2957530	-105.5211401
517667173	44.2903630	-105.5028801
517668242	44.2876030	-105.4314602
517666996	44.2884330	-105.5043701
517667306	44.2687730	-105.5024201
514676155	44.1022629	-103.2024807
517666175	44.2959530	-105.5294501
517667927	44.3042230	-105.4756201
517666285	44.2964730	-105.5328201
517667519	44.2682230	-105.5042201
517666324	44.2365931	-105.5784501
517788815	44.7004930	-105.5521601
517666381	44.2477231	-105.6363901
517667990	44.2919830	-105.4937001
517667349	44.2695730	-105.4986301
517666752	44.2801250	-105.5092521
517666778	44.2911022	-105.5089003
517661546	43.9215131	-105.8701401
517667407	44.2760330	-105.5103701
517666533	44.2519830	-105.5422901
517666438	44.2536330	-105.5772001
517666157	44.3258030	-105.5291801
517666811	44.2872530	-105.5131801
517666696	44.2931860	-105.5040181
517668311	44.2722330	-105.4327702
517666881	44.2913030	-105.5044201
517660845	43.5308891	-105.4528403
517788799	44.9015930	-105.5401100
517666648	44.3300360	-105.5129931
517788827	44.9323130	-105.6010800
517666853	44.2924530	-105.5058801
517666886	44.2903730	-105.5020401
517667750	44.2812730	-105.4921501
517666117	44.3337530	-105.6563101
517666135	44.2998730	-105.5392701
517666073	44.2945930	-105.5309201
517667044	44.2864330	-105.5056501
517668540	44.1503131	-105.4486002
517667457	44.2768030	-105.5075701
517667734	44.2870630	-105.4924901
517667895	44.3082830	-105.4790101
517668330	44.2528230	-105.4898502
517666568	44.3306730	-105.5098361
517667640	44.1652890	-105.4445262
517666239	44.2960730	-105.5242801
517416392	41.1347334	-104.7964008
517668277	44.2185230	-105.4563902
517667133	44.2948530	-105.5229801
517667930	44.3074030	-105.4860001
517666386	44.2769130	-105.5506701
517667429	44.2775830	-105.5209201
517669085	44.2852630	-105.3270802
517667450	44.2685030	-105.5061501
517667537	44.2632130	-105.5147801
517666964	44.2904130	-105.4956201
517666951	44.3335730	-105.5209001
517667303	44.2667230	-105.5042401
517667016	44.2919630	-105.4943601
517666488	44.2630730	-105.5269801
517667035	44.3253930	-105.5211901
517666076	44.2969630	-105.5485601
517666610	44.2915410	-105.5194721
517669076	44.4463630	-105.2687202
517667675	44.1574060	-105.4460232
517666904	44.2926930	-105.5223901
517666864	44.2879030	-105.5133401
517666980	44.2886230	-105.5086501
517666220	44.3036230	-105.5371101
517666269	44.3000430	-105.5437301
503226228	40.0037565	-104.8115139
517666297	44.3562431	-105.8093001
517667405	44.2456930	-105.5111601
517667884	44.3128330	-105.4807901
503226225	40.0007605	-104.8167799
517666054	44.2364411	-105.6190851
517661548	43.7118731	-105.4757902
503227081	40.0799235	-104.8174909
517667113	44.2877730	-105.5117001
517667226	44.2822430	-105.5054301
517789195	44.9060829	-105.1284601
517666368	44.2550730	-105.5537901
517667809	44.3261430	-105.3511502
517661572	43.7590131	-105.4880902
517667955	44.2915430	-105.4932301
517668170	44.2409330	-105.4699602
517668097	44.2913930	-105.4586502
517669045	44.2222430	-105.3066102
517667293	44.2766730	-105.5027701
517666689	44.2919910	-105.5039101
517668403	44.2496130	-105.4782502
517666274	44.3012430	-105.5422801
517668419	44.2700430	-105.4300702
503226791	40.0008935	-104.8119409
517668087	44.2108230	-105.3539002
517666704	44.2710490	-105.4941271
517667641	44.2894790	-105.4497062
517668230	44.2708730	-105.4742302
517666476	44.2843030	-105.5467801
517667051	44.2905030	-105.5034901
517667499	44.2676130	-105.5134201
517667966	44.3226930	-105.4890401
517667033	44.2829330	-105.5105201
517666569	44.2920650	-105.5039141
517667789	44.2858130	-105.4864601
517667539	44.2685030	-105.5061501
517498722	42.7525422	-105.3756924
517661060	43.8311750	-104.1584015
517788690	44.6578950	-105.2737071
517668460	44.2344330	-105.4626502
517666937	44.3270330	-105.5211901
517666133	44.2702231	-105.6431801
517667577	44.3708460	-105.4206772
517667171	44.2970330	-105.4959301
517668214	44.2190630	-105.4579502
517668337	44.2720630	-105.4293102
517668413	44.2717230	-105.4779302
507069306	29.8703846	-90.0793054
517667090	44.2964430	-105.4948901
517666878	44.2929830	-105.5035301
517667418	44.2685030	-105.5061501
517666971	44.3039230	-105.5210901
517667544	44.2685530	-105.5014501
517666467	44.1612731	-105.6520901
517665984	44.2986330	-105.5357371
503226387	40.0211346	-104.8154061
517667213	44.2900630	-105.5028701
517668426	44.2740130	-105.4792802
517668004	44.2934630	-105.4811001
517668223	44.2181030	-105.4561402
517666861	44.3041330	-105.5198501
517667555	44.2631430	-105.5151901
517668034	44.2971430	-105.4797401
517667958	44.3079630	-105.4839501
517668006	44.3081330	-105.4794601
517667156	44.2944230	-105.4970001
517668076	44.2964030	-105.4871401
517667623	44.2742990	-105.4938031
517668247	44.2567030	-105.4925002
517668251	44.2456430	-105.4853102
517667462	44.2719130	-105.5005501
507067570	29.8520146	-90.1097154
514675938	44.1004829	-103.2007807
517661542	43.7584559	-105.4884554
517668275	44.2297130	-105.4288002
517666679	44.2939480	-105.5039571
517667401	44.2699330	-105.5083501
517666450	44.2427230	-105.5298301
517667628	44.2345270	-105.4310782
517666741	44.2801250	-105.5092521
517509945	43.4969961	-105.4468703
517666862	44.3245930	-105.5156701
514675910	44.0923429	-103.1951107
517668052	44.2835730	-105.4779802
517667190	44.2903630	-105.5028801
517666808	44.2896430	-105.5034801
517667126	44.2933830	-105.4991701
517667252	44.2736330	-105.5159101
517667250	44.2685330	-105.5042101
517666364	44.2288231	-105.6179401
517667627	44.2742990	-105.4938031
517668161	44.2562730	-105.4908502
517666838	44.2913230	-105.5209901
517667223	44.2913330	-105.5058701
517666990	44.2940430	-105.5007601
517667340	44.2685930	-105.4953702
517666784	44.2911022	-105.5089003
517668394	44.2778530	-105.4919501
517667922	44.2915430	-105.4932301
517668211	44.1619930	-105.4422702
503226761	40.0019835	-104.8108309
517666515	44.2685530	-105.5293101
517668176	44.2445530	-105.4781402
517666769	44.3044970	-105.5096981
517669056	44.2887130	-105.2640302
517666863	44.2943030	-105.5073501
503227062	40.0796335	-104.8169509
517666545	44.2847830	-105.5489101
517667420	44.2705630	-105.5010001
517666938	44.2929330	-105.5066401
517666945	44.2981030	-105.5197901
517668067	44.2840830	-105.4769202
517666495	44.2465630	-105.5411901
517667287	44.2712030	-105.4942901
514675335	44.0923629	-103.2108907
517666039	44.2261301	-105.7383681
517668309	44.2346930	-105.4889102
517667464	44.2708630	-105.5010001
517667005	44.2874730	-105.5072101
517666407	44.2496530	-105.5511901
517667703	44.2767440	-105.4883391
517667205	44.2905830	-105.5208001
517668434	44.2752730	-105.4350502
517669073	44.4744930	-105.2200602
517666955	44.2934130	-105.5044501
517499086	42.7901032	-105.3781304
517668147	44.2389030	-105.4719202
517668054	44.3152530	-105.4649501
517667413	44.2646130	-105.5185701
517667383	44.2763230	-105.5082401
517666915	44.3244430	-105.5143701
517666627	44.2915410	-105.5194721
517667237	44.2697730	-105.5035001
517668483	44.2469430	-105.4763402
517666181	44.3244530	-105.5294201
517667746	44.2812730	-105.4921501
517666521	44.1414031	-105.6480501
517666653	44.2929440	-105.5040901
517667070	44.2929030	-105.5006101
517666535	44.2747930	-105.5448801
517666047	44.3385820	-105.5266331
517668527	44.2425530	-105.4743602
517667233	44.2951530	-105.5187201
517666416	44.2554130	-105.5575701
517666608	44.2919680	-105.5040621
517667017	44.2964030	-105.4985801
517667444	44.2767030	-105.4961801
517667412	44.2567630	-105.5184901
517667905	44.2911530	-105.4812101
517667530	44.2738130	-105.5120101
517667321	44.2712030	-105.4942901
517667970	44.3028030	-105.4756201
517668534	44.2930230	-105.4548302
517667087	44.2829330	-105.5105201
517667813	44.2926130	-105.4929601
517666034	44.2263241	-105.5701981
517666638	44.2959190	-105.5034661
517666001	44.3376270	-105.6674831
517667534	44.2684830	-105.5081301
517666875	44.2930730	-105.4956501
517667125	44.2967130	-105.5043401
517667336	44.2690430	-105.5218001
517667134	44.3038930	-105.5223601
517666483	44.2797430	-105.5465901
517666192	44.3051530	-105.5262201
517668436	44.2312930	-105.4266902
517666367	44.2482231	-105.6087301
517668515	44.2212830	-105.4556102
517667825	44.2909630	-105.3506702
517666803	44.2422244	-105.5114361
517509944	43.4969961	-105.4468703
517667732	44.2845530	-105.4884001
517669063	44.2825830	-105.3172702
517666777	44.3044970	-105.5096981
517666395	44.2590030	-105.5632801
517667752	44.3057330	-105.4486402
517667492	44.2644230	-105.5206901
517666983	44.2926230	-105.5029601
517666354	44.2581230	-105.5418301
517667597	44.3022950	-105.4490262
517661494	43.7594021	-105.4891032
517666231	44.3022230	-105.5404601
517666021	44.2460590	-105.5473911
517661606	43.7539331	-105.4865302
517668100	44.2911830	-105.4573702
517667724	44.2852930	-105.4773502
517667136	44.2925030	-105.5044301
517666291	44.2965430	-105.5270201
517666586	44.2920840	-105.5039151
517668014	44.2847130	-105.4867601
517669082	44.5041630	-105.2331802
517667915	44.2960630	-105.4871501
517666336	44.1109431	-105.6468901
517666929	44.3254530	-105.5218101
517667288	44.2685830	-105.4965601
517667314	44.2765530	-105.5062001
517666169	44.3343830	-105.5296601
517667186	44.2913330	-105.5205301
517667828	44.2982430	-105.4884501
517667926	44.2827630	-105.4813902
517666389	44.2550930	-105.5483401
517666636	44.2850770	-105.4940001
517667417	44.2699930	-105.5154001
517667056	44.2832830	-105.4979801
517668727	44.3889810	-105.1044012
517667040	44.2940830	-105.5164301
503226246	40.0217055	-104.8105389
517788797	44.7083930	-105.5346901
517667571	44.2948150	-105.4907821
517667442	44.2768030	-105.5075701
517667488	44.2768030	-105.5075701
517667129	44.2879330	-105.5064301
517667823	44.2812730	-105.4921501
517667342	44.2691930	-105.5152101
517665994	44.2450701	-105.6954471
517666375	44.2809330	-105.5466401
517668520	44.2570230	-105.4913002
517666254	44.2989030	-105.5311101
517667685	44.2352240	-105.4612152
517667835	44.3149830	-105.3601202
517667181	44.3366630	-105.5226701
517667256	44.2739930	-105.5016901
517667356	44.2747230	-105.4994401
517668452	44.1966230	-105.4368002
517668178	44.2562730	-105.4908502
517666759	44.3044970	-105.5096981
517668346	44.1933030	-105.3615002
517666707	44.2773210	-105.5005361
517667220	44.3273430	-105.5223601
517668080	44.3104630	-105.4718701
517667055	44.2812130	-105.5064801
517666583	44.2909150	-105.5215831
517667415	44.2687730	-105.5024201
517666470	44.2464830	-105.5464601
517666779	44.2862226	-105.5122995
517667326	44.2693830	-105.5067201
517498686	42.7595622	-105.3821264
517667337	44.2728630	-105.5065401
517667332	44.2588030	-105.5197601
517666410	44.2520030	-105.5543301
517661587	43.7631031	-105.4791802
517668510	44.2759530	-105.4350402
517416072	41.1368884	-104.8039638
517666847	44.3284230	-105.5110901
517667923	44.2847030	-105.4933801
517667890	44.3048330	-105.4803601
517668031	44.2849130	-105.4850701
517667615	44.2479400	-105.4794862
517661598	43.7521731	-105.4839502
517666030	44.2643860	-105.5240411
517667480	44.2768030	-105.5075701
517667093	44.2894830	-105.5072901
517667476	44.2685030	-105.5061501
517666248	44.2917330	-105.5241801
517667637	44.2602190	-105.4919042
517666242	44.3022130	-105.6064201
517667996	44.2920230	-105.4895801
517661586	43.7590131	-105.4880902
517668134	44.2596030	-105.4874802
517667034	44.2878430	-105.4955801
